	cc_ID	price_close	price_high	price_low	price_open	time_period_end	time_period_start	trades_count	volume_traded	name
389	390	19.241	19.489	16.972	16.972	2017-09-07T00:00:00.0000000Z	2017-09-06T00:00:00.0000000Z	13663	609176.86051819	ETC
390	391	18.439	19.312	17.876	19.28	2017-09-08T00:00:00.0000000Z	2017-09-07T00:00:00.0000000Z	8342	359667.42377819	ETC
391	392	16.72	18.727	15.896	18.472	2017-09-09T00:00:00.0000000Z	2017-09-08T00:00:00.0000000Z	11210	442868.1343392	ETC
392	393	16.318	16.756	15.0	16.635	2017-09-10T00:00:00.0000000Z	2017-09-09T00:00:00.0000000Z	5998	295164.22199466	ETC
393	394	15.235	16.28	14.25	16.28	2017-09-11T00:00:00.0000000Z	2017-09-10T00:00:00.0000000Z	9227	423434.02135754	ETC
394	395	15.242	15.998	14.8	15.254	2017-09-12T00:00:00.0000000Z	2017-09-11T00:00:00.0000000Z	5465	252237.32619583	ETC
395	396	15.003	16.24	14.841	15.268	2017-09-13T00:00:00.0000000Z	2017-09-12T00:00:00.0000000Z	6190	273135.80457729	ETC
396	397	14.127	15.065	13.5	15.065	2017-09-14T00:00:00.0000000Z	2017-09-13T00:00:00.0000000Z	9150	395268.33319879	ETC
397	398	10.182	14.498	10.18	14.126	2017-09-15T00:00:00.0000000Z	2017-09-14T00:00:00.0000000Z	15492	957500.10336161	ETC
398	399	11.42	12.25	8.2997	10.184	2017-09-16T00:00:00.0000000Z	2017-09-15T00:00:00.0000000Z	25231	2086798.61530917	ETC
399	400	11.171	12.3	10.77	11.42	2017-09-17T00:00:00.0000000Z	2017-09-16T00:00:00.0000000Z	9265	359377.40358478	ETC
400	401	11.02	11.402	10.25	11.208	2017-09-18T00:00:00.0000000Z	2017-09-17T00:00:00.0000000Z	6485	190610.14593564	ETC
401	402	12.053	12.189	11.061	11.062	2017-09-19T00:00:00.0000000Z	2017-09-18T00:00:00.0000000Z	13865	631652.10810117	ETC
402	403	11.53	12.269	11.212	12.08	2017-09-20T00:00:00.0000000Z	2017-09-19T00:00:00.0000000Z	10049	376854.77210762	ETC
403	404	11.218	11.806	11.064	11.53	2017-09-21T00:00:00.0000000Z	2017-09-20T00:00:00.0000000Z	7340	329469.88542063	ETC
404	405	10.023	11.292	10.02	11.238	2017-09-22T00:00:00.0000000Z	2017-09-21T00:00:00.0000000Z	11278	475301.54350831	ETC
405	406	10.12	10.661	9.7571	10.032	2017-09-23T00:00:00.0000000Z	2017-09-22T00:00:00.0000000Z	10110	302402.92680008	ETC
406	407	10.586	10.87	10.02	10.135	2017-09-24T00:00:00.0000000Z	2017-09-23T00:00:00.0000000Z	7742	351902.04553046	ETC
407	408	10.399	10.71	10.25	10.577	2017-09-25T00:00:00.0000000Z	2017-09-24T00:00:00.0000000Z	7798	216445.59314921	ETC
408	409	11.003	11.149	10.369	10.399	2017-09-26T00:00:00.0000000Z	2017-09-25T00:00:00.0000000Z	8055	285488.33104577	ETC
409	410	11.483	12.189	10.772	11.022	2017-09-27T00:00:00.0000000Z	2017-09-26T00:00:00.0000000Z	14741	450015.57633688	ETC
410	411	12.955	13.3	11.41	11.481	2017-09-28T00:00:00.0000000Z	2017-09-27T00:00:00.0000000Z	19936	725646.18468184	ETC
411	412	13.222	13.95	12.65	12.937	2017-09-29T00:00:00.0000000Z	2017-09-28T00:00:00.0000000Z	18706	690705.13955326	ETC
412	413	12.715	13.743	12.11	13.228	2017-09-30T00:00:00.0000000Z	2017-09-29T00:00:00.0000000Z	11846	527884.0364306	ETC
413	414	13.241	13.6	12.675	12.693	2017-10-01T00:00:00.0000000Z	2017-09-30T00:00:00.0000000Z	8716	241936.6160638	ETC
